[PFAD]
d:\Musik\;True
[DUPLIKATE]
4333817;d:\Musik\Billy Talent\08 Diamond On A Landmine.mp3;d:\Musik\Citylauf\08 Diamond On A Landmine.mp3;d:\Musik\Ipod Musik\08 Diamond On A Landmine.mp3;d:\Musik\Toplieder\08 Diamond On A Landmine.mp3
4333696;d:\Musik\Avenged Sevenfold\Almost Easy.mp3;d:\Musik\Toplieder\Almost Easy.mp3
4325434;d:\Musik\Linkin Park\Top\01 New Devide.mp3;d:\Musik\Toplieder\01 New Devide.mp3
4310844;d:\Musik\Halestorm\Halestorm - _Amen_ [Official Music Video] (192kbit_AAC).m4a;d:\Musik\Ipod Musik\Halestorm - _Amen_ [Official Music Video] (192kbit_AAC).m4a
4297935;d:\Musik\Halestorm\Halestorm - Here's To Us [Official Video] (192kbit_AAC).m4a;d:\Musik\Ipod Musik\Halestorm - Here's To Us [Official Video] (192kbit_AAC).m4a
4293949;d:\Musik\Papa Roach\09 Black Clouds.mp3;d:\Musik\Toplieder\09 Black Clouds.mp3
4278873;d:\Musik\Alestorm\Heavy Metal Pirates.mp3;d:\Musik\Toplieder\Heavy Metal Pirates.mp3
4274922;d:\Musik\Dead by april\Dead by April - Crossroads (192kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Crossroads (192kbit_AAC).m4a
4250455;d:\Musik\Dead by april\Dead by April - Crying Over You (Official Lyric Video) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Crying Over You (Official Lyric Video) (128kbit_AAC).m4a
4242711;d:\Musik\Hollywood undead\Hollywood Undead - Pray (Put 'Em In The Dirt) [Lyrics Video] (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Hollywood Undead - Pray (Put 'Em In The Dirt) [Lyrics Video] (128kbit_AAC).m4a
4222976;d:\Musik\System of a down\Old School Hollywood.mp3;d:\Musik\Toplieder\Old School Hollywood.mp3
4222454;d:\Musik\Ipod Musik\Poets of the Fall - Lift (Official Video w_ Lyrics) (128kbit_AAC).m4a;d:\Musik\Poets of the fall\Poets of the Fall - Lift (Official Video w_ Lyrics) (128kbit_AAC).m4a
4194913;d:\Musik\Epic Music short\World's Most Epic Music_ Night Queen by Jyc Row & Felicia Farerre (128kbit_AAC).m4a;d:\Musik\Ipod Musik\World's Most Epic Music_ Night Queen by Jyc Row & Felicia Farerre (128kbit_AAC).m4a
4189361;d:\Musik\In Flames\Toplieder\Deliver Us.mp3;d:\Musik\Toplieder\Deliver Us.mp3
4176181;d:\Musik\30 Seconds To Mars\09 R-Evolve.mp3;d:\Musik\Toplieder\09 R-Evolve.mp3
4139136;d:\Musik\Ipod Musik\Poets of the Fall ~ The Poet and the Muse _ Lyrics (128kbit_AAC).m4a;d:\Musik\Poets of the fall\Poets of the Fall ~ The Poet and the Muse _ Lyrics (128kbit_AAC).m4a
4135488;d:\Musik\Citylauf\WITHIN TEMPTATION - The Reckoning - (Official Lyric Video feat. Jacoby Shaddix) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\WITHIN TEMPTATION - The Reckoning - (Official Lyric Video feat. Jacoby Shaddix) (128kbit_AAC).m4a
4121205;d:\Musik\Disturbed\Disturbed Top Lieder\Deify.mp3;d:\Musik\Ipod Musik\Deify.mp3;d:\Musik\Toplieder\Deify.mp3
4118528;d:\Musik\Oomph\Du lügst.mp3;d:\Musik\Toplieder\Du lügst.mp3
4113425;d:\Musik\Citylauf\05 - My Funeral.mp3;d:\Musik\Ipod Musik\05 - My Funeral.mp3
4106960;d:\Musik\30 Seconds To Mars\08 The Story.mp3;d:\Musik\Toplieder\08 The Story.mp3
4102261;d:\Musik\Bullet for My Valentine\04 Waking the Demon.mp3;d:\Musik\Ipod Musik\04 Waking the Demon.mp3;d:\Musik\Toplieder\04 Waking the Demon.mp3
4087317;d:\Musik\Hollywood undead\Hollywood Undead - Let Go [Lyrics Video] (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Hollywood Undead - Let Go [Lyrics Video] (128kbit_AAC).m4a
4082079;d:\Musik\Emil Bulls\Emil Bulls - The Age Of Revolution (Official Video) (152kbit_Opus) (online-audio-converter.com).mp3;d:\Musik\Ipod Musik\Emil Bulls - The Age Of Revolution (Official Video) (152kbit_Opus) (online-audio-converter.com).mp3
4078156;d:\Musik\Disturbed\Disturbed Top Lieder\Hell.mp3;d:\Musik\Ipod Musik\Hell.mp3;d:\Musik\Toplieder\Hell.mp3
4075326;d:\Musik\In Extremo\Der Rattenfänger.mp3;d:\Musik\Toplieder\Der Rattenfänger.mp3
4067771;d:\Musik\30 Seconds To Mars\03 The Kill [Bury Me].mp3;d:\Musik\Citylauf\03 The Kill [Bury Me].mp3;d:\Musik\Ipod Musik\03 The Kill [Bury Me].mp3;d:\Musik\Toplieder\03 The Kill [Bury Me].mp3
4061805;d:\Musik\Bullet for My Valentine\05 Disappear.mp3;d:\Musik\Toplieder\05 Disappear.mp3
4046944;d:\Musik\Hollywood undead\Hollywood Undead - Bloody Nose (Audio) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Hollywood Undead - Bloody Nose (Audio) (128kbit_AAC).m4a
4029835;d:\Musik\Citylauf\10 - Best for Me.mp3;d:\Musik\Ipod Musik\10 - Best for Me.mp3
4003536;d:\Musik\Ipod Musik\(10) It's Alive- _Changing Colors_.mp3;d:\Musik\Its alive\(10) It's Alive- _Changing Colors_.mp3
4001360;d:\Musik\Emil Bulls\Emil Bulls _The Knight In Shining Armour_ (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Emil Bulls _The Knight In Shining Armour_ (128kbit_AAC).m4a
3981803;d:\Musik\Papa Roach\05 Forever.mp3;d:\Musik\Toplieder\05 Forever.mp3
3968751;d:\Musik\Disturbed\Stricken.mp3;d:\Musik\Toplieder\Stricken.mp3
3964456;d:\Musik\Hollywood undead\Hollywood Undead - Mother Murder [Lyrics] (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Hollywood Undead - Mother Murder [Lyrics] (128kbit_AAC).m4a
3953198;d:\Musik\In Extremo\Mein Rasend Herz.mp3;d:\Musik\Toplieder\Mein Rasend Herz.mp3
3947338;d:\Musik\In Extremo\Albtraum.mp3;d:\Musik\Toplieder\Albtraum.mp3
3946845;d:\Musik\Bullet for My Valentine\10 Years Today.m4a;d:\Musik\Toplieder\10 Years Today.m4a
3946757;d:\Musik\Dead by april\Dead By April - Dreaming (lyrics) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead By April - Dreaming (lyrics) (128kbit_AAC).m4a
3944848;d:\Musik\Disturbed\Disturbed Top Lieder\Pain Redefined.mp3;d:\Musik\Ipod Musik\Pain Redefined.mp3;d:\Musik\Toplieder\Pain Redefined.mp3
3930200;d:\Musik\Dead by april\Dead by April - Beautiful Nightmare (Official Music Video) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Beautiful Nightmare (Official Music Video) (128kbit_AAC).m4a
3923605;d:\Musik\Papa Roach\12 Do Or Die.mp3;d:\Musik\Toplieder\12 Do Or Die.mp3
3900106;d:\Musik\Linkin Park\Top\14 Linkin Park - Faint.mp3;d:\Musik\Toplieder\14 Linkin Park - Faint.mp3
3888905;d:\Musik\Dead by april\Dead by April - Losing You (Official Music Video) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Losing You (Official Music Video) (128kbit_AAC).m4a
3884971;d:\Musik\Dead by april\Dead By April My Tomorrow (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead By April My Tomorrow (128kbit_AAC).m4a
3880261;d:\Musik\Bullet for My Valentine\Room 409.m4a;d:\Musik\Toplieder\Room 409.m4a
3879845;d:\Musik\Ipod Musik\(1) It's Alive- _Bottom_.mp3;d:\Musik\Its alive\(1) It's Alive- _Bottom_.mp3
3876683;d:\Musik\Bullet for My Valentine\13 Scream Aim Fire [Multimedia Track].mp3;d:\Musik\Bullet for My Valentine\13 Watching us tonight.mp3
3855065;d:\Musik\Ipod Musik\POWERWOLF - Stossgebet (Tour Recap Video) _ Napalm Records (128kbit_AAC).m4a;d:\Musik\Powerwolf\POWERWOLF - Stossgebet (Tour Recap Video) _ Napalm Records (128kbit_AAC).m4a
3846911;d:\Musik\Dead by april\Dead by April - I Can't Breathe (Official Music Video) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - I Can't Breathe (Official Music Video) (128kbit_AAC).m4a
3842434;d:\Musik\In Flames\Toplieder\11 Free Fall.wma;d:\Musik\Toplieder\11 Free Fall.wma
3839919;d:\Musik\Hollywood undead\Hollywood Undead - Nobody's Watching [Lyrics Video] (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Hollywood Undead - Nobody's Watching [Lyrics Video] (128kbit_AAC).m4a
3834484;d:\Musik\Dead by april\Dead by April - Stronger (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Stronger (128kbit_AAC).m4a
3833856;d:\Musik\System of a down\Innervision.mp3;d:\Musik\Toplieder\Innervision.mp3
3823744;d:\Musik\Hammerfall\The Champion.mp3;d:\Musik\Toplieder\The Champion.mp3
3821845;d:\Musik\Dead by april\Dead by April - Our Worlds Collide (Lyric Video) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Our Worlds Collide (Lyric Video) (128kbit_AAC).m4a
3808510;d:\Musik\Papa Roach\06 Be Free.mp3;d:\Musik\Toplieder\06 Be Free.mp3
3796801;d:\Musik\Bullet for My Valentine\Hit the Floor.m4a;d:\Musik\Toplieder\Hit the Floor.m4a
3783894;d:\Musik\Ipod Musik\Motionless In White - Untouchable (Official Audio) (128kbit_AAC).m4a;d:\Musik\Motionless in white\Motionless In White - Untouchable (Official Audio) (128kbit_AAC).m4a
3774738;d:\Musik\In Extremo\Sängerkrieg.mp3;d:\Musik\Toplieder\Sängerkrieg.mp3
3758410;d:\Musik\In Flames\Toplieder\01 Reroute to Remain.wma;d:\Musik\Toplieder\01 Reroute to Remain.wma
3751017;d:\Musik\Ipod Musik\Motionless In White - Catharsis (Official Audio) (128kbit_AAC).m4a;d:\Musik\Motionless in white\Motionless In White - Catharsis (Official Audio) (128kbit_AAC).m4a
3740800;d:\Musik\Linkin Park\Top\07 Hands Held High.mp3;d:\Musik\Toplieder\07 Hands Held High.mp3
3734505;d:\Musik\Dead by april\Dead by April - Playing With Fire (Lyric Video) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Playing With Fire (Lyric Video) (128kbit_AAC).m4a
3727906;d:\Musik\Disturbed\Disturbed Top Lieder\Ten Thousand Fist.mp3;d:\Musik\Ipod Musik\Ten Thousand Fist.mp3;d:\Musik\Toplieder\Ten Thousand Fist.mp3
3722985;d:\Musik\In Extremo\Liam.mp3;d:\Musik\Toplieder\Liam.mp3
3720542;d:\Musik\Papa Roach\05 Getting Away With Murderer.mp3;d:\Musik\Toplieder\05 Getting Away With Murderer.mp3
3717061;d:\Musik\Disturbed\Disturbed Top Lieder\Inside The Fire.mp3;d:\Musik\Ipod Musik\Inside The Fire.mp3;d:\Musik\Toplieder\Inside The Fire.mp3
3714560;d:\Musik\Papa Roach\07 Revenge.mp3;d:\Musik\Toplieder\07 Revenge.mp3
3711282;d:\Musik\Dead by april\Dead by April - Calling (Official Video) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Calling (Official Video) (128kbit_AAC).m4a
3684934;d:\Musik\Hollywood undead\Hollywood Undead - Le Deux [Lyrics] (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Hollywood Undead - Le Deux [Lyrics] (128kbit_AAC).m4a
3680508;d:\Musik\Papa Roach\02 Not Listening (Explicit).mp3;d:\Musik\Toplieder\02 Not Listening (Explicit).mp3
3678174;d:\Musik\Alestorm\Keelhauled.mp3;d:\Musik\Toplieder\Keelhauled.mp3
3658613;d:\Musik\In Extremo\Die Gier.mp3;d:\Musik\Toplieder\Die Gier.mp3
3655639;d:\Musik\Dead by april\Dead by April - Breaking Point (Lyric Video) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Breaking Point (Lyric Video) (128kbit_AAC).m4a
3646833;d:\Musik\Hollywood undead\Hollywood Undead - Take Me Home [Lyrics Video] (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Hollywood Undead - Take Me Home [Lyrics Video] (128kbit_AAC).m4a
3631991;d:\Musik\Dead by april\Dead by April - Promise Me (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Promise Me (128kbit_AAC).m4a
3619067;d:\Musik\30 Seconds To Mars\06 Savior.mp3;d:\Musik\Toplieder\06 Savior.mp3
3604608;d:\Musik\System of a down\Kill rock n roll.mp3;d:\Musik\Toplieder\Kill rock n roll.mp3
3596667;d:\Musik\Disturbed\Disturbed Top Lieder\Facade.mp3;d:\Musik\Ipod Musik\Facade.mp3;d:\Musik\Toplieder\Facade.mp3
3561574;d:\Musik\In Flames\Toplieder\05 Cloud Connected.wma;d:\Musik\Toplieder\05 Cloud Connected.wma
3552830;d:\Musik\Dead by april\Dead by April - Can You See The Red (Official Video) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Can You See The Red (Official Video) (128kbit_AAC).m4a
3552106;d:\Musik\Dead by april\Dead by April - Perfect The Way You Are (Lyric Video) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Perfect The Way You Are (Lyric Video) (128kbit_AAC).m4a
3537656;d:\Musik\In Flames\Toplieder\13 Metaphor.wma;d:\Musik\Toplieder\13 Metaphor.wma
3537652;d:\Musik\In Flames\Toplieder\02 System.wma;d:\Musik\Toplieder\02 System.wma
3530553;d:\Musik\Dead by april\Dead By April - A Promise (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead By April - A Promise (128kbit_AAC).m4a
3501017;d:\Musik\Papa Roach\06 I Devise My Own Demise.mp3;d:\Musik\Toplieder\06 I Devise My Own Demise.mp3
3493867;d:\Musik\Disturbed\Disturbed Top Lieder\Decadence.mp3;d:\Musik\Ipod Musik\Decadence.mp3;d:\Musik\Toplieder\Decadence.mp3
3482351;d:\Musik\Beast in Black\『Lyrics』Eternal Fire - Beast In Black (128kbit_AAC).m4a;d:\Musik\Ipod Musik\『Lyrics』Eternal Fire - Beast In Black (128kbit_AAC).m4a
3473219;d:\Musik\Hollywood undead\Hollywood Undead - Bang  Bang [Lyrics Video] (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Hollywood Undead - Bang  Bang [Lyrics Video] (128kbit_AAC).m4a
3472631;d:\Musik\Disturbed\Disturbed Top Lieder\Just Stop.mp3;d:\Musik\Ipod Musik\Just Stop.mp3;d:\Musik\Toplieder\Just Stop.mp3
3454002;d:\Musik\In Flames\Toplieder\14 Black & White.wma;d:\Musik\Toplieder\14 Black & White.wma
3408018;d:\Musik\Papa Roach\02 Last Resort.mp3;d:\Musik\Toplieder\02 Last Resort.mp3
3406504;d:\Musik\Hollywood undead\Hollywood Undead - Young (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Hollywood Undead - Young (128kbit_AAC).m4a
3392761;d:\Musik\Beast in Black\Beast In Black - Crazy, Mad, Insane (LYRICS) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Beast In Black - Crazy, Mad, Insane (LYRICS) (128kbit_AAC).m4a
3378578;d:\Musik\Disturbed\Disturbed Top Lieder\liberate.mp3;d:\Musik\Ipod Musik\liberate.mp3;d:\Musik\Toplieder\liberate.mp3
3376374;d:\Musik\30 Seconds To Mars\01 Attack.mp3;d:\Musik\Toplieder\01 Attack.mp3
3367314;d:\Musik\Celldweller\CellDweller - Frozen.mp3;d:\Musik\Ipod Musik\CellDweller - Frozen.mp3
3363544;d:\Musik\Anti Flag\06 This Is The End (For You My Friend).mp3;d:\Musik\Toplieder\06 This Is The End (For You My Friend).mp3
3343212;d:\Musik\Beast in Black\BEAST IN BLACK - Sweet True Lies (OFFICIAL MUSIC VIDEO) (128kbit_AAC).m4a;d:\Musik\Ipod Musik\BEAST IN BLACK - Sweet True Lies (OFFICIAL MUSIC VIDEO) (128kbit_AAC).m4a
3312124;d:\Musik\Linkin Park\Top\04 Numb - Encore (feat. Jay-Z).mp3;d:\Musik\Toplieder\04 Numb - Encore (feat. Jay-Z).mp3
3309392;d:\Musik\Ipod Musik\SABATON - The Red Baron (Official Lyric Video) (128kbit_AAC).m4a;d:\Musik\Sabaton\SABATON - The Red Baron (Official Lyric Video) (128kbit_AAC).m4a
3255415;d:\Musik\Dead by april\Dead By April - Within My Heart w_ Lyrics (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead By April - Within My Heart w_ Lyrics (128kbit_AAC).m4a
3208461;d:\Musik\Papa Roach\11 Tyranny Of Normality.mp3;d:\Musik\Toplieder\11 Tyranny Of Normality.mp3
3169087;d:\Musik\Disturbed\Disturbed Top Lieder\Parasite.mp3;d:\Musik\Ipod Musik\Parasite.mp3
3136555;d:\Musik\Papa Roach\13 Roses On My Grave.mp3;d:\Musik\Toplieder\13 Roses On My Grave.mp3
3115605;d:\Musik\Disturbed\Disturbed Top Lieder\Run.mp3;d:\Musik\Ipod Musik\Run.mp3;d:\Musik\Toplieder\Run.mp3
3111040;d:\Musik\Avenged Sevenfold\Paranoid.mp3;d:\Musik\Toplieder\Paranoid.mp3
3096881;d:\Musik\Amaranthe\Amaranthe   Dynamite (384kbit_AAC).m4a;d:\Musik\Ipod Musik\Amaranthe   Dynamite (384kbit_AAC).m4a
3082955;d:\Musik\Hollywood undead\Hollywood Undead - Sell Your Soul [Lyrics] (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Hollywood Undead - Sell Your Soul [Lyrics] (128kbit_AAC).m4a
3016202;d:\Musik\Celldweller\The Lucky One.mp3;d:\Musik\Ipod Musik\The Lucky One.mp3
2965018;d:\Musik\Dead by april\Dead by April - What can I say [Lyrics] (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - What can I say [Lyrics] (128kbit_AAC).m4a
2956824;d:\Musik\Papa Roach\01 ...To Be Loved.mp3;d:\Musik\Toplieder\01 ...To Be Loved.mp3
2936832;d:\Musik\System of a down\Shimmy.mp3;d:\Musik\Toplieder\Shimmy.mp3
2892042;d:\Musik\Dead by april\Dead by April - Warrior (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Warrior (128kbit_AAC).m4a
2803042;d:\Musik\Ipod Musik\No Resolve - The Pusher (Official Music Video) (128kbit_AAC).m4a;d:\Musik\No Resolve\No Resolve - The Pusher (Official Music Video) (128kbit_AAC).m4a
2774885;d:\Musik\Ipod Musik\ONE OK ROCK - Change -Japanese Ver.- [Official Music Video] (128kbit_AAC).m4a;d:\Musik\One ok rock\ONE OK ROCK - Change -Japanese Ver.- [Official Music Video] (128kbit_AAC).m4a
2701907;d:\Musik\Ipod Musik\ONE OK ROCK_ American Girls [OFFICIAL VIDEO] (128kbit_AAC).m4a;d:\Musik\One ok rock\ONE OK ROCK_ American Girls [OFFICIAL VIDEO] (128kbit_AAC).m4a
2670696;d:\Musik\Dead by april\Dead by April - Angels Of Clarity (128kbit_AAC).m4a;d:\Musik\Ipod Musik\Dead by April - Angels Of Clarity (128kbit_AAC).m4a
1954992;d:\Musik\Ipod Musik\It's Alive - Selfless.mp3;d:\Musik\Its alive\It's Alive - Selfless.mp3
1924546;d:\Musik\Ipod Musik\(5) It's Alive- _Questions_.mp3;d:\Musik\Its alive\(5) It's Alive- _Questions_.mp3
1664364;d:\Musik\Ipod Musik\Rammstein - Mutter (Official Video) [HD].mp3;d:\Musik\Rammstein\Rammstein - Mutter (Official Video) [HD].mp3
1663268;d:\Musik\Citylauf\Elfen Lied- 'Lilium' Lyrics.mp3;d:\Musik\Ipod Musik\Elfen Lied- 'Lilium' Lyrics.mp3
1648140;d:\Musik\Ipod Musik\(11) It's Alive- _Fool For You_.mp3;d:\Musik\Its alive\(11) It's Alive- _Fool For You_.mp3
1551394;d:\Musik\Ipod Musik\(4) It's Alive- _Back Into The Rain_.mp3;d:\Musik\Its alive\(4) It's Alive- _Back Into The Rain_.mp3
1528052;d:\Musik\Ipod Musik\It's Alive _Liar_.mp3;d:\Musik\Its alive\It's Alive _Liar_.mp3
367977;d:\Musik\Ipod Musik\AlbumArt_{B5020207-474E-4720-3B7A-452CE747BC00}_Large.jpg;d:\Musik\Ipod Musik\AlbumArt_{B5020207-474E-4720-3B7A-452CE747BC00}_Small.jpg;d:\Musik\Toplieder\AlbumArt_{B5020207-474E-4720-3B7A-452CE747BC00}_Large.jpg;d:\Musik\Toplieder\AlbumArt_{B5020207-474E-4720-3B7A-452CE747BC00}_Small.jpg
292044;d:\Musik\Iron Maiden\Top Lieder\AlbumArt_{B5020207-474E-4720-12ED-282E94114400}_Large.jpg;d:\Musik\Iron Maiden\Top Lieder\AlbumArt_{B5020207-474E-4720-12ED-282E94114400}_Small.jpg
270128;d:\Musik\Iron Maiden\Top Lieder\AlbumArt_{B5020207-474E-4720-4EAB-8331CAA41000}_Large.jpg;d:\Musik\Iron Maiden\Top Lieder\AlbumArt_{B5020207-474E-4720-4EAB-8331CAA41000}_Small.jpg
254759;d:\Musik\Alestorm\AlbumArt_{B5020207-474E-4720-87BB-17276905EA00}_Large.jpg;d:\Musik\Alestorm\AlbumArt_{B5020207-474E-4720-87BB-17276905EA00}_Small.jpg;d:\Musik\Alestorm\AlbumArt_{B5020207-474E-4720-8A3E-4B27D94EB300}_Large.jpg;d:\Musik\Alestorm\AlbumArt_{B5020207-474E-4720-8A3E-4B27D94EB300}_Small.jpg
251686;d:\Musik\Helloween\AlbumArt_{B5020207-474E-4720-DE0E-172368C12C00}_Large.jpg;d:\Musik\Helloween\AlbumArt_{B5020207-474E-4720-DE0E-172368C12C00}_Small.jpg
233424;d:\Musik\Iron Maiden\Top Lieder\AlbumArt_{B5020207-474E-4720-69DD-292EA5B5D500}_Large.jpg;d:\Musik\Iron Maiden\Top Lieder\AlbumArt_{B5020207-474E-4720-69DD-292EA5B5D500}_Small.jpg
225823;d:\Musik\Toplieder\AlbumArt_{B5020207-474E-4720-053F-142E62E77700}_Large.jpg;d:\Musik\Toplieder\AlbumArt_{B5020207-474E-4720-053F-142E62E77700}_Small.jpg
223210;d:\Musik\Alestorm\AlbumArt_{B5020207-474E-4720-2369-EE346927F900}_Large.jpg;d:\Musik\Alestorm\AlbumArt_{B5020207-474E-4720-2369-EE346927F900}_Small.jpg
208807;d:\Musik\Toplieder\AlbumArt_{B5020207-474E-4720-FD15-2D2315847300}_Large.jpg;d:\Musik\Toplieder\AlbumArt_{B5020207-474E-4720-FD15-2D2315847300}_Small.jpg
205308;d:\Musik\Korn\AlbumArt_{B5020207-474E-4720-D747-0E2EA730C500}_Large.jpg;d:\Musik\Korn\AlbumArt_{B5020207-474E-4720-D747-0E2EA730C500}_Small.jpg
200499;d:\Musik\Korn\AlbumArt_{B5020207-474E-4720-D366-2D2EC7DB7E00}_Large.jpg;d:\Musik\Korn\AlbumArt_{B5020207-474E-4720-D366-2D2EC7DB7E00}_Small.jpg
197694;d:\Musik\Iron Maiden\Top Lieder\AlbumArt_{B5020207-474E-4720-35F5-622C3B1EF700}_Large.jpg;d:\Musik\Iron Maiden\Top Lieder\AlbumArt_{B5020207-474E-4720-35F5-622C3B1EF700}_Small.jpg
196825;d:\Musik\Iron Maiden\Top Lieder\AlbumArt_{B5020207-474E-4720-2634-081F0C6E2400}_Large.jpg;d:\Musik\Iron Maiden\Top Lieder\AlbumArt_{B5020207-474E-4720-2634-081F0C6E2400}_Small.jpg
194875;d:\Musik\Ipod Musik\AlbumArt_{B5020207-474E-4720-2EEF-4F2F3B9BB300}_Large.jpg;d:\Musik\Ipod Musik\AlbumArt_{B5020207-474E-4720-2EEF-4F2F3B9BB300}_Small.jpg
191647;d:\Musik\Ipod Musik\AlbumArt_{B5020207-474E-4720-84E8-CE278B9E9B00}_Large.jpg;d:\Musik\Ipod Musik\AlbumArt_{B5020207-474E-4720-84E8-CE278B9E9B00}_Small.jpg;d:\Musik\Toplieder\AlbumArt_{B5020207-474E-4720-84E8-CE278B9E9B00}_Large.jpg;d:\Musik\Toplieder\AlbumArt_{B5020207-474E-4720-84E8-CE278B9E9B00}_Small.jpg
183678;d:\Musik\Korn\AlbumArt_{B5020207-474E-4720-57F7-B52CC8678700}_Large.jpg;d:\Musik\Korn\AlbumArt_{B5020207-474E-4720-57F7-B52CC8678700}_Small.jpg
183565;d:\Musik\Toplieder\AlbumArt_{B5020207-474E-4720-278C-892A74413000}_Large.jpg;d:\Musik\Toplieder\AlbumArt_{B5020207-474E-4720-278C-892A74413000}_Small.jpg
182263;d:\Musik\Five Finger Death Punch\Top Songs\AlbumArt_{B5020207-474E-4720-A66C-72247694CE00}_Large.jpg;d:\Musik\Five Finger Death Punch\Top Songs\AlbumArt_{B5020207-474E-4720-A66C-72247694CE00}_Small.jpg;d:\Musik\Five Finger Death Punch\Top Songs\AlbumArt_{B5020207-474E-4720-B105-2B2424B5A500}_Large.jpg;d:\Musik\Five Finger Death Punch\Top Songs\AlbumArt_{B5020207-474E-4720-B105-2B2424B5A500}_Small.jpg;d:\Musik\Five Finger Death Punch\AlbumArtSmall.jpg;d:\Musik\Five Finger Death Punch\AlbumArt_{B5020207-474E-4720-A66C-72247694CE00}_Large.jpg;d:\Musik\Five Finger Death Punch\AlbumArt_{B5020207-474E-4720-A66C-72247694CE00}_Small.jpg;d:\Musik\Five Finger Death Punch\AlbumArt_{B5020207-474E-4720-B105-2B2424B5A500}_Large.jpg;d:\Musik\Five Finger Death Punch\AlbumArt_{B5020207-474E-4720-B105-2B2424B5A500}_Small.jpg;d:\Musik\Five Finger Death Punch\Folder.jpg
178292;d:\Musik\Five Finger Death Punch\Top Songs\AlbumArtSmall.jpg;d:\Musik\Five Finger Death Punch\Top Songs\AlbumArt_{B5020207-474E-4720-DB71-7F26223F2A00}_Large.jpg;d:\Musik\Five Finger Death Punch\Top Songs\AlbumArt_{B5020207-474E-4720-DB71-7F26223F2A00}_Small.jpg;d:\Musik\Five Finger Death Punch\Top Songs\Folder.jpg
176779;d:\Musik\Iron Maiden\Top Lieder\AlbumArt_{B5020207-474E-4720-CC4D-2B0E6A311100}_Large.jpg;d:\Musik\Iron Maiden\Top Lieder\AlbumArt_{B5020207-474E-4720-CC4D-2B0E6A311100}_Small.jpg
172028;d:\Musik\Bring me the horizon\AlbumArt_{B5020207-474E-4720-A353-403D0E5EFD00}_Large.jpg;d:\Musik\Bring me the horizon\AlbumArt_{B5020207-474E-4720-A353-403D0E5EFD00}_Small.jpg
171416;d:\Musik\Disturbed\Disturbed Top Lieder\AlbumArt_{B5020207-474E-4720-510C-502CFCF54000}_Large.jpg;d:\Musik\Disturbed\Disturbed Top Lieder\AlbumArt_{B5020207-474E-4720-510C-502CFCF54000}_Small.jpg;d:\Musik\Disturbed\AlbumArt_{B5020207-474E-4720-3B7A-452CE747BC00}_Large.jpg;d:\Musik\Disturbed\AlbumArt_{B5020207-474E-4720-3B7A-452CE747BC00}_Small.jpg;d:\Musik\Disturbed\AlbumArt_{B5020207-474E-4720-510C-502CFCF54000}_Large.jpg;d:\Musik\Disturbed\AlbumArt_{B5020207-474E-4720-510C-502CFCF54000}_Small.jpg;d:\Musik\Ipod Musik\AlbumArt_{B5020207-474E-4720-510C-502CFCF54000}_Large.jpg;d:\Musik\Ipod Musik\AlbumArt_{B5020207-474E-4720-510C-502CFCF54000}_Small.jpg;d:\Musik\Toplieder\AlbumArt_{B5020207-474E-4720-510C-502CFCF54000}_Large.jpg;d:\Musik\Toplieder\AlbumArt_{B5020207-474E-4720-510C-502CFCF54000}_Small.jpg
